investiture	n
inveterate	a j
invidious	j
invigorated	j
invigoration	n
invincibility	n
invincible	j
invincibly	a
inviolate	j
invisibility	n
invisibly	a
invitations	
invitatory	j
invitingly	a
invocation	n
invoice	n v
invoking	
involucre	n
involuntariness	n
involute	j
invulnerability	n
inwrought	j
io	
iodinate	v
iodinated	j
iodinating	j
iodise	v
iodize	v
iodized	j
iodoform	n
ionate	v
ionexchange	
ionia	
ionian	
ionisation	n
ionise	v
ionize	v
ionized	j
iota	n
ipecac	n
ipsus	
iq	
ira	n
irascible	j
irate	j
irately	a
ire	n
ireful	j
irenic	j
iridescence	n
iridic	j
iridium	n
irksome	j
ironical	j
ironlike	j
ironmonger	n
irons	n
ironshod	j
ironwork	n
irradiate	v
irradiated	
irrationality	n
irrationally	a
irreclaimable	j
irreconcilable	j
irrecoverable	j
irredeemable	j
irredenta	n
irredentism	n
irreducible	j
irrefutable	j
irrelevance	n
irrelevantly	a
irreligion	n
irremovable	j
irreparably	a
irreplaceable	j
irrepressible	j
irreproachable	j
irreproducibility	n
irresistibility	n
irresolution	n
irrespective	a
irresponsibility	n
irretrievably	a
irreverence	n
irreversibly	a
irrevocable	j
irrigated	
irritably	a
irritatingly	a
irritative	j
irrupt	v
irruption	n
ischemia	n
ischium	n
isere	
isinglass	n
isis	
islamism	
islamists	
islet	n
islets	
ism	n
ismaili	
isoagglutinin	n
isobutylene	n
isochronal	j
isoclinal	j n
isoetaceae	
isoetales	
isolable	j
isolates	
isolationism	n
isolationist	j n
isomerise	v
isomerism	n
isomerize	v
isomorphic	j
isoptera	
isosceles	j
isotherm	n
isotopic	j
isotropic	j
israelite	
issuance	n
istiophoridae	
italianspeaking	
itchiness	n
itemise	v
itemize	v
itemized	
iterate	v
iterative	j n
ithaca	
itinerary	n
iva	n
ivied	j
ix	j
ixodid	n
izanami	
izzard	n
jabbed	
jabber	n v
jabbing	n
jabiru	n
jaboticaba	n
jacamars	
jackal	n
jackals	
jackass	n
jackdaw	n
jackfruit	n
jackhammer	n
jackinthepulpit	
jacklight	n v
jackpot	n
jackrabbit	n v
jacks	n
jacksnipe	n
jackstones	n
jackstraw	n
jackstraws	n
jacobean	
jacobins	
jacobus	
jacquard	n
jacques	
jactitation	n
jaded	j
jadeite	n
jaeger	n
jaggedly	a
jaggery	n
jaggy	j
jaguar	n
jailed	j
jailer	n
jainism	
jalopy	n
jalousie	n
jamb	n
jamberry	n
jamestown	
jamming	n
jampacked	
jan	
jangle	n v
jangling	j
janitor	n
jansenism	
janus	
janusfaced	
jape	n
japonica	n
jarringly	a
jasmine	n
jasper	n
jaunt	n v
jauntily	a
jauntiness	n
javanese	
javelin	n
jawbreaker	n
jawed	j
jazzy	j
jeanjacques	
jeer	n v
jejuneness	n
jejunity	n
jellify	v
jello	n
jellyfishes	
jemmy	n
jennings	
jenny	n
jeopardize	v
jeopardy	n
jeremiad	n
jeremiah	
jeremy	
jericho	
jerkily	a
jerking	j n
jerkwater	j
jerome	
jessamine	n
jester	n
jesuit	
jetsam	n
jetting	j
jettison	v
jeweler	n
jewelers	
jeweller	n
jewess	
jewfish	n
jezebel	n
jiao	n
jib	n v
jibe	n v
jiffy	n
jigger	n
jiggered	j
jiggle	n v
jigsaw	n
jilt	n v
jilted	j
jim	
jimdandy	n
jimhickey	n
jimmy	n v
jingle	n v
jingling	j
jingoism	n
jinni	n
jinx	n v
jinxed	j
jirga	
jitter	n
jitterbug	n v
jitters	n
jittery	j
jive	n v
jobless	j
jocasta	
jock	n
jocosity	n
jocular	a j
jocularity	n
jocund	j
joe	
jogging	n
johnnycake	n
joiner	n
joinery	n
jointer	n
jointure	n
joist	n
jokers	
jokingly	a
jonah	n
jonquil	n
jook	n
josef	
joshua	
joss	n
jostle	n v
jostling	n
jot	n v
jotted	
joule	n
joules	
jounce	n v
journalistically	a
journeying	n
joust	n v
joviality	n
jovially	a
jovian	
jowl	n
joyce	
joyfully	a
joylessly	a
joyously	a
joyride	n v
joystick	n
jubilant	j
jubilate	v
jubilation	n
jubilee	n
judaic	
judgmental	j
judicable	j
judicature	n
judicious	j
judiciously	a
judiciousness	n
judith	
judo	n
juggler	n
jugglery	n
juggling	n
juglandaceae	
juiceless	j
juicer	n
jujitsu	n
juju	n
jujube	n
juke	n
jukebox	n
julian	
jumbo	j
jumentous	j
jumpingoff	
jumpy	j
juncaceae	
junco	n
juneau	
jung	
jungermanniales	
jungian	
junipers	
juniperus	
junkie	n
junky	n
juno	
junta	n
juridic	j
juridical	j
jurisdictional	j
juror	n
justiciar	n
justiciary	n
justifiably	a
justificative	j
justificatory	j
justifies	
justinian	
justly	a
justness	n
jut	n v
juvenility	n
juxtaposed	j
juxtapositions	
kaaba	
kabbalah	n
kabul	
kachina	n
kadai	
kaffir	n
kaffiyeh	n
kafir	n
kafkaesque	j
kafkas	
kaftan	n
kail	n
kainite	n
kaishek	
kaki	n
kalamazoo	
kaleidoscope	n
kalmia	n
kameez	n
kamikaze	n
kanawha	
kanchil	n
kannada	
kaolin	n
kara	
karakoram	
karakul	n
karate	n
karelia	
karma	n
karyokinesis	n
kashmiri	
kasparov	
kat	n
katabolic	j
katharsis	n
katydid	n
katydids	
katzenjammer	n
kauai	
kava	n
kawaka	n
kayak	n v
kayo	n v
keats	
keble	
keelshaped	
keelson	n
keensighted	
keepsake	n
keller	
kelp	n
kelpie	n
kempt	j
ken	n
kenaf	n
kennedia	
kennel	n v
kent	
kenyan	
keratinise	v
keratinize	v
keratohyalin	n
keratoscope	n
keratosis	n
kerb	n
kerbala	
kerchief	n
kern	n v
kerosene	n
kerosine	n
kestrel	n
ketamine	n
ketch	n
ketchup	n
keteleeria	n
ketembilla	n
ketoacidosis	n
keurboom	n
keyhole	n
keyless	j
keynes	
khaki	j n
khalifah	n
khanate	n
khartoum	
khomeini	
khrushchev	
ki	n
kibble	n
kibbutz	n
kickback	n
kicker	n
kidnapper	n
kidnappers	
kidskin	n
kilimanjaro	
killers	
killifish	n
kilobyte	n
kilometer	n
kiloton	n
kilt	n
kilter	n
kina	n
kinaesthesia	n
kindhearted	j
kindled	j
kindling	n
kine	n
kinesthesia	n
kinesthesis	n
kinesthetic	j
kinesthetically	a
kingcup	n
kinglet	n
kinglets	
kingly	j
kingmaker	n
kingpin	n
kingsize	
kingwood	n
kinkajou	n
kino	n
kipling	
kippur	
kiribati	
kirtle	n
kisser	n
kisses	
kissinger	
kitambilla	n
kitchenette	n
kitchenware	n
kitembilla	n
kith	n
kittens	
kitty	n
kivu	
kiwi	n
klan	
klux	
knack	n
knacker	n
knap	v
knapsack	n
knapweed	n
knave	n
knawel	n
kneecap	n v
kneehigh	
kneel	n v
kneelength	
kneeler	n
knell	n v
knickers	n
knickknack	n
knicks	
knightly	j
kniphofia	n
knitwear	n
knobbed	j
knobbly	j
knobby	j
knobs	
knockdown	j n
knossos	
knotting	
knowable	j
knowhow	
knowingness	n
knowledgeability	n
knuckle	n v
koalas	
kohlrabi	n
koine	n
kokka	
kolkhoz	n
kong	
koruna	n
koto	n
kotow	n v
kowtow	n v
kraal	n
krait	n
kraits	
kraurosis	n
krebs	
kremlin	n
krigia	n
krill	n
krona	n
krone	n
kroon	n
kroto	
kt	n
ku	
kudu	n
kudzu	n
kumquat	n
kunlun	
kurta	n
kuru	n
kurus	n
kush	
kuwaiti	
kvetch	n v
kwa	
kwacha	n
kwanza	n
kwazulunatal	
kyat	n
kyphosis	n
lab	n
labdanum	n
labelled	j
labial	j n
labiate	j
labile	j
labium	n
laboratories	
laboring	j
laboriously	a
laborsaving	j
laboured	j
laburnum	
lacelike	j
lacerating	
laceration	n
lacewings	
lacewood	n
lacework	n
lachrymal	j
laciniate	j
lackadaisically	a
lackey	n
lackluster	j
lacklustre	j
laconic	j
lacquerware	n
lactase	n
lactate	n v
lactating	j
lacteal	j n
lactuca	
lad	n
lade	v
ladened	j
ladoga	
ladybug	n
ladylike	j
ladyship	
laelia	n
laggard	j n
laic	j
laicize	v
laity	n
lakers	
lallation	n
lam	n v
lamaism	
lamarckian	
lamarckism	
lambast	v
lambaste	v
lambda	n
lambent	j
lamboid	
lambrequin	n
lambskin	n
lamella	n
lamellibranch	j n
lamely	a
lamentable	j
lamentably	a
lamentation	n
lamented	j
lamenting	j
lamina	n
laminae	
laminar	j
laminariaceae	
laminated	
laminates	
lamination	n
lamnidae	
lamplit	j
lampoon	n v
lamppost	n
lamprey	n
lampshade	n
lanate	j
lancastrian	
lancelets	
lancelike	j
lanceshaped	
lancewood	n
lancinating	j
landfall	n
landholding	n
landler	n
landless	j
landlords	
landlubber	n
landmass	n
landscaped	j
landscaping	n
landscapist	n
landsman	n
landward	a
lang	
langerhans	
langley	n
langouste	n
langsyne	a n
languidly	a
languish	v
languishes	
languishing	
languorous	j
languorously	a
langur	n
laniard	n
laniidae	
lank	j
lankan	
lanolin	n
lanthanide	n
lanthanum	n
lanyard	n
laotian	
laotse	
laparoscope	n
laparotomy	n
lapel	n
lapels	
lapidarian	j
lapidate	v
lapin	n
lapping	n
lapps	
laptev	
laptop	n
larboard	j n
larder	n
largeflowered	
largefooted	
largegrained	
largemouth	n
largemouthed	
largess	n
largesse	n
largetoothed	
larghetto	j n
lari	n
lariat	n
laridae	
larix	
larkspur	n
larkspurs	
larvacea	
lasagna	n
lasagne	n
laserguided	
lashed	
lashes	
lashings	n
lass	n
lassitude	n
lastditch	
lastingly	a
latanier	n
lateen	j n
lateenrigged	
lateness	n
laterality	n
lateripening	
lathery	j
lathyrus	
latinamerican	
latinate	j
latitudinarian	j n
latium	
lats	n
latterday	
latterly	a
latticed	j
latticelike	j
laudable	j
laudatory	j
lauder	n
laughably	a
laugher	n
laughingly	a
launcher	n
launches	
launder	v
lauraceae	
laurels	n
lavage	n
lave	v
laver	n
lavishness	n
lawabiding	
lawcourt	n
lawenforcement	
lawfulness	n
lawlessness	n
lawmaker	n
lawrencium	n
laxation	n
laxity	n
laxly	a
laxness	n
layman	n
layoff	n
lazaretto	n
lazily	a
lazuli	n
lb	n
lbs	
lcd	
ldl	
le	
lea	n
leached	
leaching	n
leadwort	n
leafcutting	
leafed	j
leaffooted	
leafhopper	n
leafnose	
leafnosed	
leafstalk	n
leakey	
leakiness	n
leal	j
leander	
leaner	n
leanness	n
leapt	
lear	
learner	n
leastways	a
leastwise	a
leatherback	n
leatherette	n
leatherjacket	n
leatherlike	j
leatherwood	n
leatheryleaved	
lecanopteris	n
lecanora	n
lechatelierite	n
lecherous	j
lecithin	n
lector	n
lectured	
lecturing	n
lecythidaceae	
leda	
lederhosen	n
ledgers	
ledges	
leeches	
leechlike	j
leer	n v
leering	j
lees	n
leeway	n
leftfield	n
leftmost	j
leftovers	n
lefty	n
legacy	n
legalization	n
legalized	
legate	n
legation	n
legging	n
leggy	j
legibility	n
legible	j
legibly	a
legislate	v
legislating	n
legislatively	a
legitimacy	n
legitimation	n
leglike	j
leiopelmatidae	
leisured	j
lek	n
lemma	n
lemming	n
lemmings	
lemnaceae	
lemniscus	n
lemonade	n
lemonflavored	
lemongrass	n
lemonlike	j
lemonscented	
lemonwood	n
lemony	j
lemuridae	
lemuroidea	
lendable	j
lender	n
lengthened	j
lengthening	n
lengthily	a
lengthiness	n
lengthways	a j
lenience	n
leniency	n
leniently	a
lenitive	j n
lennon	
lense	n
lenten	j
lento	a j
leon	
leonardo	
leper	n
lepidobotrys	n
lepidocrocite	n
lepidolite	n
lepiota	n
lepismatidae	
leporidae	
leptomeninges	n
lepton	n
leptospira	n
leptospirosis	n
lesbian	j n
lesbianism	n
lesbos	
lesquerella	
lessee	n
lessens	
lethargically	a
leto	
lettering	n
letterpress	n
letup	n
leu	n
leucine	n
leucothoe	n
leukopenia	n
lev	n
levant	v
levee	n
levelheaded	j
leveling	n
levelled	
leveraged	
leveraging	n
leviathan	n
levitate	v
levitation	n
levity	n
levorotary	j
levorotatory	j
levu	
levulose	n
levying	
lewdness	n
lexeme	n
lexicalized	j
lexically	a
lexicography	n
lexicology	n
lexicostatistic	j
lexington	
leyte	
li	j n
liaison	n
liana	n
liaodong	
libation	n
liberalise	v
liberalistic	j
liberality	n
liberalize	v
liberally	a
liberalness	n
liberating	
libertarian	n
libertarianism	n
libertine	j n
libidinous	j
libido	n
libocedrus	
libra	
libraries	
librate	v
libration	n
libretti	
licence	n v
licentious	j
licentiousness	n
lichee	n
licit	j
lidded	j
lidocaine	
liechtenstein	
lieu	n
lifeblood	n
lifeboat	n
lifeguard	n
lifelessness	n
lifesaver	n
lifesaving	n
lifesize	j
lifo	
lifter	n
liftman	n
ligate	v
ligation	n
lightbulb	n
lightening	n
lighterage	n
lightfingered	
lightfooted	
lightgrey	
lightheadedness	n
lightheartedness	n
lightless	j
lightproof	j
lightsome	j
lightsomely	a
lightsomeness	n
ligneous	j
lignified	
lignin	n
lignite	n
liguria	
ligurian	
ligustrum	
likable	j
likeable	j
likened	
lilacblue	
lilaccolored	
lilacpink	
liliidae	
lilliput	
lilt	n v
lilting	j
lilyturf	n
limbo	n
limbus	n
limelight	n
limewater	n
limiter	n
limitlessness	n
limn	v
limnology	n
limo	n
limonite	n
limpidity	n
limpkin	n
limply	a
limulidae	
linage	n
linchpin	n
lincolns	
lindane	n
lindbergh	
linden	n
lineally	a
lineament	n
lineation	n
linebacker	n
linebackers	
linecut	n
liners	
linesman	n
lingcod	n
lingerie	n
lingeringly	a
lingo	n
lingonberry	n
lingually	a
linguine	n
liniment	n
linnaeus	
linnet	n
linnets	
linocut	n
lintel	n
lionel	
lionfishes	
lionheaded	
lionized	
liparis	n
lipase	n
lipectomy	n
liplike	j
lipophilic	j
lippman	
lipreading	n
liquefiable	j
liquidation	n
liquidator	n
liquidity	n
liquidize	v
liquidness	n
liquified	j
liquify	v
liquorice	n
liquoriceflavored	
lisbon	
lise	
lisle	n
lispingly	a
lister	n
listeria	n
listeriosis	n
listlessly	a
listlessness	n
litany	n
litas	n
litchi	n
lite	j
literalism	n
literalize	v
literalness	n
literatim	a
lithe	j
lithiasis	n
lithic	j
lithograph	n v
lithographer	n
lithographic	j
lithographs	
lithomancy	n
lithops	n
litigate	v
litigious	j
litigiousness	n
litotes	n
littleneck	n
littleness	n
liturgies	
livable	j
livelong	j n
liven	v
liverandwhite	
liveried	j
liverish	j
liverpudlian	
liverwort	n
lividity	n
livingstone	
liza	n
lizardlike	
llama	n
llamas	
lloyd	
llyr	
loaches	
loader	n
loadstar	n
loamless	j
loamy	j
loaner	n
loasa	n
loath	j
loathe	v
loathsome	j
lob	n v
lobar	j
lobbying	
lobbyist	n
lobelia	n
lobeliaceae	
lobeliaceous	j
loblolly	n
lobotomy	n
lobule	n
localisation	n
localise	v
localised	j
localism	n
localities	
localization	n
loch	n
loci	
lockage	n
locke	
lockstep	n
lockup	n
loco	j
locoism	n
locomotor	j
locoweed	n
locution	n
lodestar	n
lodged	
lodgement	n
lodgepole	n
lodger	n
lodgings	n
lodgment	n
loftily	a
loftiness	n
loganberry	n
loganiaceae	
logarithmically	a
logarithms	
logbook	n
loge	n
logged	
logger	n
loggerhead	n
loggers	
logging	n
logistical	j
logjam	n
logogram	n
logogrammatically	a
logograms	
logrolling	n
logwood	n
loincloth	n
loiter	v
loki	
loll	v
lollipop	n
lolly	n
loloish	
lomatia	n
lombardy	
lone	
lonesome	j
longacting	
longan	n
longanberry	n
longanimous	j
longbow	n
longbracted	
longchain	
longeared	
longestablished	
longfellow	
longhand	j n
longingly	a
longish	j
longlegs	n
longlived	
longlost	
longnecked	
longness	n
longplaying	
longrange	
longshoremen	
longsighted	j
longsnouted	
longspurred	
longstanding	j
longstaple	
longstemmed	
longsuffering	
longtime	
longways	a n
longwool	n
loofah	n
looker	n
lookup	n
loons	
loony	j n
looper	n
loophole	n
loopholes	
loopy	j
looseleaf	j
loosened	j
looser	
looted	j
lop	v
lope	n v
lopsided	j
lopsidedly	a
loquacious	j
loquaciously	a
loquat	n
loranthaceae	
lorchel	n
lordliness	n
lordly	j
lordship	n
lories	
loriinae	
lorikeet	n
lorraine	
lorry	n
loti	n
lotions	
louche	j
louden	v
lough	n
louisville	
lounger	n
lounging	
lour	v
lousiness	n
loutish	j
louvered	j
louvers	
louvre	n
lovable	j
lovage	n
lovebird	n
lovelorn	j
lovemaking	n
lovesick	j
lovingly	a
lovingness	n
lowborn	j
lowbranching	
lowbrow	j n
lowbudget	
lowcost	
lowdensity	
lowell	
loweringly	a
lowflying	
lowgrade	
lowincome	
lowliness	n
lowpitched	
lowpowered	
lowpressure	
lowvoltage	
lowwater	
loyally	a
loyalties	
lozenge	n
lsd	
lshaped	
lubavitch	
lubber	n
lubberly	j
lube	n v
lubricated	j
lubricious	j
lucent	j
lucia	
lucidity	n
lucidly	a
lucifer	n
luciferin	n
lucknow	
lucrative	j
lucre	n
lucubration	n
luculent	j
lucullan	j
luda	
ludicrously	a
ludwig	
luffa	n
luftwaffe	
luge	n v
lugsails	
lugubrious	j
lugubriously	a
lugworm	n
lukewarmly	a
lukewarmness	n
lullaby	n
lumberjack	n
luminance	n
luminosity	n
lumma	n
lumper	n
lumpfish	n
lumpfishes	
luna	
lunacy	n
lunate	j
lunching	n
lunchtime	n
lunette	n
lunger	n
lungfish	n
lungfishes	
lunisolar	j
lunula	n
lupin	n
lupine	j n
lupinus	
lured	
luridly	a
luridness	n
lurk	v
luscious	j
lustfully	a
lustily	a
lustre	n
lustreless	j
lustrum	n
lusty	j
lutea	
lutein	n
lutenist	n
lutes	
luteum	
lutheranism	
luting	n
lutjanidae	
lux	n
luxe	j
luxemburg	
luxuriantly	a
luxuriate	v
lwei	n
lx	j n
lycaenidae	
lyceum	n
lychnis	n
lycoperdales	
lycopersicon	
lycopodiaceae	
lycopodiales	
lycopsida	
lydia	
lye	n
lygaeid	n
lymantriidae	
lymphangiogram	n
lymphoblast	n
lymphoblastlike	
lymphogranuloma	n
lymphokines	
lymphoma	n
lynchpin	n
lynx	n
lyons	
lyra	
lyrate	j
lyrebirds	
lyreshaped	
lyrically	a
lyricism	n
lysander	
lysergic	
lysine	n
lysogenic	j
lysogeny	n
mac	n
macadam	n
macadamia	n
macao	
macaque	n
macaronic	j
macaroon	n
macarthur	
macaulay	
macaws	
maccabaeus	
maccabees	
macedon	
macerated	
maceration	n
macerative	j
machete	n
machiavelli	
machicolate	v
machinate	v
machinations	
machined	
machinegun	
machinelike	j
machismo	n
macho	j n
macintosh	n
mackenzie	
mackinaw	n
mackintosh	n
macrame	n v
macro	j n
macrobiotic	j
macrobiotics	n
macrocosm	n
macroeconomic	j
macroeconomics	n
macromolecular	j
macromolecules	
macron	n
macrophage	n
macropodidae	
macroscopical	j
macroscopically	a
macrozamia	n
macular	
maculate	j v
maculation	n
macumba	n
madagascan	
madame	n
madcap	j n
madden	v
maddened	j
maddening	j
madder	n v
madia	
madman	n
madmen	
madras	n
madrasas	
madrigal	n v
madrona	n
maenad	n
maestro	n
mafioso	n
magadhan	
maggots	
maggoty	j
magically	a
maginot	
magisterially	a
magna	
magnanimity	n
magnanimously	a
magnate	n
magnesite	n
magnetics	n
magnetisation	n
magnetise	v
magnetite	n
magnetize	v
magneto	n
magnetomotive	
magnificently	a
magnified	j
magnifier	n
magnifies	
magnify	v
magnifying	
magniloquently	a
magnoliaceae	
magnolias	
magnoliidae	
magnoliophyta	
magog	
maguey	n
magus	n
mahagua	n
mahal	
maharaja	n
maharashtra	
mahatma	n
mahayana	
mahdi	
mahimahi	n
mahjong	n
mahoe	n
maidenhair	n
maidenly	j
maidens	
maigre	n
mailbag	n
mailbox	n
maillot	n
mailman	n
maim	v
maimed	j n
mainframe	n
mainsail	n
mainspring	n
mainstay	n
mainstream	n
maisonette	n
maisonnette	n
majagua	n
majestically	a
majorette	n
majorleague	
makebelieve	
makeover	n
makeweight	n
mako	n
malabsorption	n
malacca	n
malachite	n
malacopterygii	
maladaptive	j
maladroitly	a
malady	n
malapropos	a j
malarial	j
malawian	
malaya	
malcontent	j n
maleate	n
malecite	
maledict	j v
malefic	j
maleficence	n
maleficent	j
maleic	
maleness	n
malevolence	n
malevolently	a
malfeasance	n
malfunctioning	j
malignance	n
malignancies	
malignancy	n
malignity	n
malingering	n
mallard	n
malleability	n
malleus	n
malmsey	n
malocclusion	n
malodorousness	n
malpighiaceae	
malposed	j
malposition	n
malthus	
malthusian	
maltreatment	n
malus	
malvaceae	
malvastrum	
mama	n
mamba	n
mambas	
mambo	n v
mamey	n
mamma	n
mammalia	
mammallike	
mammee	n
mammillaria	n
mammon	n
mammy	n
manacle	n v
manageably	a
managerial	j
manakin	n
manakins	
manat	n
manatees	
mandibles	
mandibular	j
mandibulate	j
mandolin	n
mandrake	n
mandrill	n
manduction	n
manful	j
manfully	a
mangabey	n
manganate	n
manglietia	n
mangosteen	n
mangy	j
manhole	n
manhunt	n
maniac	n
maniacal	j
maniacally	a
manicdepressive	
manichaeism	
manicurist	n
manifestly	a
manikin	n
manilla	n
manioc	n
manipulated	
manipulative	j
manipulator	n
maniraptor	n
mankinds	
manlike	j
mannequin	n
mannerism	n
mannikin	n
manning	
mannish	j
manoeuver	v
manometer	n
manorial	j
manpower	n
manse	n
manservant	n
mansized	
manslaughter	n
manta	n
mantas	
mantelet	n
mantelpiece	n
mantic	j
mantids	
mantilla	n
mantises	
mantispids	
mantissa	n
mantoman	
mantra	n
mantrap	n
manumission	n
manx	
manychambered	
manysided	
manzanita	n
maoism	
maori	
mapquest	v
mara	n
marabou	n
marang	n
maranta	n
marasca	n
marattiaceae	
maraud	n v
marauder	n
maravilla	n
marbled	j
marbleize	v
marbleized	j
marblewood	n
marburg	
marcel	n v
marcher	n
marchioness	n
marco	
mardi	
marduk	
margarin	n
marginalization	n
marginalize	v
marginally	a
margrave	n
marguerite	n
maria	n
mariana	
marianas	
maricopa	
marie	
marigolds	
marihuana	n
marinating	
mariner	n
marino	
mariposa	n
marjoram	n
markers	
markka	n
markov	
marksmanship	n
marl	n
marlin	n
marlins	
marlowe	
marmite	n
marmoset	n
marmot	n
marmots	
marooned	j
maroonpurple	
maroonspotted	
marquee	n
marquess	n
marquis	n
marquise	n
marries	
marseilles	
marshdwelling	
marshmallow	n
marsupium	n
martens	
martensite	n
martingale	n
martynia	n
martyrdom	n
marvel	n v
marvelled	
marvellous	j
marzipan	n
mascarpone	n
masculinize	v
masculinized	
maser	n
masher	n
mashing	
masochism	n
masochistic	j
masochistically	a
masondixon	
masonic	j
masorah	
masquerading	
massaged	
massager	n
massasauga	n
masse	n
massif	n
massively	a
massiveness	n
mastaba	n
masted	j
masterful	j
masterfully	a
masterless	j
masterly	j
mastermind	n v
masterpiece	n
mastership	n
masthead	n
masticate	v
mastication	n
mastiff	n
mastodon	n
